pca_0,pca_1,pca_2,classe
0.9849025119971323,1.9832621684101763,1.0183841215177971,wheaten
-0.8928039319941784,-0.40241743908560024,0.3324041565427716,Persian
-2.071120121533802,1.2953797770761597,0.1845133487842466,Persian
-0.9621623921052269,-0.2875220533482835,0.8126721962013009,Persian
-0.2732284960411855,0.670366474032118,-0.6736101568329181,Persian
0.6696324053399079,0.20936499887337648,-2.546970686919373,Persian
0.5775118304111221,-0.05049158166502355,0.46504195879927074,Persian
0.2873190783739786,-2.204164566154265,-0.4041527346018087,Abyssinian
0.31983793079070166,-0.49088374466926826,0.45209162285650534,wheaten
-1.3689029737725402,-0.9498501547278692,-0.6542583808134427,Abyssinian
0.5868258987605068,0.37157964614533073,0.010160357390902696,wheaten
1.223281770211687,-0.17539567916208434,-0.6587149633867572,wheaten
0.16860816368024284,-0.024039443466480383,-0.8677134977101144,leonberger
-1.6920212622483317,-1.6839418577467706,0.8408693069594405,Abyssinian
0.424662565796268,-1.3964922667349946,0.4715385872956852,Abyssinian
1.2437095599269286,-2.7416876287039713,-0.8755285231425342,Persian
-1.1586299556303044,-2.5903340702811564,-1.5971552083351928,Abyssinian
0.30428026650525974,0.9726226332122091,-0.27331613434663854,leonberger
1.1657953677586455,-1.8721205828090803,-0.4048738391389022,Abyssinian
0.8708082907863538,0.5024636155346504,0.17960508362048694,wheaten
0.14197112165510214,0.837197440377194,-1.694590290547518,wheaten
0.9371544528538243,0.4017176821118554,-0.42481277559500413,leonberger
-1.2568456991307058,0.1776793183273798,-0.4226825991161588,wheaten
-0.06109373408962864,-1.3915496038452824,-0.3960151850283279,Abyssinian
0.21361010716819237,0.7344371311605161,0.6759195881242872,wheaten
0.37935804880726964,1.5330716060826508,-1.5449050901340566,Persian
-1.0259585600006935,0.321996861551726,-0.896850275533936,wheaten
-0.6912230775208861,-0.6755694164520962,-0.9084503641368823,Abyssinian
1.4083002940688454,1.279545466714915,1.2976228419210414,leonberger
0.4840010705180319,0.8581761635061631,-0.6250013605123027,leonberger
-0.3211929020400954,-0.3222532684182684,1.7967676229149985,Abyssinian
-0.6087025361267978,0.3552146069204657,-0.23726332154102905,wheaten
-0.08784921005911785,-0.4423817618258096,0.7174887551765171,Persian
1.58124963987638,1.6469935017781698,-0.6509742803824975,leonberger
-1.2260707419765677,-0.10675435891846624,1.906946479622512,Abyssinian
0.3435012644419466,-0.03891265955182016,-0.9889335846954852,Abyssinian
-1.1144711203789621,-2.7115605363117306,-1.5341795888646015,Abyssinian
-0.568475611305986,0.7590374001855058,-0.10493750814076382,Persian
1.2264184723343092,1.294997708588613,0.25858441528845294,leonberger
-1.0046202871463397,0.38517045701130337,1.5295207480292081,Abyssinian
-1.380579096656396,-0.6285654512195857,0.7926149253900611,wheaten
0.6693829054548427,0.28121092158569355,-0.5936716779505532,wheaten
0.4864184441188085,0.19202563267999503,-0.8997602285331349,Persian
-1.7253632898587392,-1.1941129871019396,-1.0250271560078024,Persian
-0.07390290120368588,0.6174793922072483,-1.141031622970462,leonberger
0.08228263257662663,0.2921871000799121,-0.5122686939099191,Persian
0.9917970355926795,0.9148981598980741,0.6339217455328838,Persian
0.17302351324259732,-0.20783272942621053,0.18803302099722807,Abyssinian
-0.5810693599871571,0.2579370982943783,1.0363408888007115,wheaten
-0.9795790623435272,-0.4654962027184086,2.168504048792322,wheaten
-1.3600327980662077,1.5920095034832127,-0.5301993331864668,wheaten
1.3356271691538144,-1.0179245382722086,-0.09684091074274649,Persian
-0.1841536508244296,0.1384036498273034,1.163893397602319,wheaten
0.23674225201034202,-0.8764078512548193,-1.0206188264809288,wheaten
0.30465360540076825,-0.13050559182616056,0.6520464901677226,Abyssinian
1.0996307308200168,-0.46010685611698005,3.0074829628752484,Abyssinian
-0.29636722118038183,-1.5637181639424613,0.32700769990694356,Abyssinian
-0.23615459234032554,0.3080099668470492,-0.2058984780248361,Persian
0.42037833307835554,0.6501519705645198,1.2937915946707237,leonberger
-1.0391570911814088,0.22474864451894724,-0.21716326402208774,Abyssinian
-0.5467804462906145,0.19087136617431325,-0.5353307172526435,Persian
1.0048760340894478,0.07478700506143948,2.140836142148615,Abyssinian
-1.1802309169761613,1.1014556175967292,-0.935919334575817,Persian
-0.49188026922351197,0.5219009014175086,0.15235553538790525,leonberger
0.10243793216076937,-0.7774696452419432,-0.43948366983716736,wheaten
1.0275241218468711,0.45550172839398084,-0.003682986945428388,wheaten
-0.4248976074650038,0.20474124202428853,-0.5292057057934221,Persian
1.3555343745767643,-2.1268260339116027,0.6751788785487169,wheaten
-0.18694872525317055,0.5892743944939406,-1.6933815842179463,Persian
0.9491935440790232,-0.7947844884691716,-0.6216430884761132,Persian
1.1339247423406893,-1.1277238076262803,-1.516537217237593,Persian
1.2792118084377477,0.42240101837024446,1.0590537274328913,Abyssinian
0.7703739919290229,-1.5156856016618567,-0.1557391021589989,Abyssinian
-0.36504191702002264,-0.7094398669968116,-0.6356620014266343,wheaten
0.9666344245616117,-0.25110959258050247,-1.2454482782196488,Abyssinian
-0.9210777251213512,-0.16076116474660967,1.6897320017639272,leonberger
-0.49354173264251733,0.26889717445349354,0.8541919847990238,leonberger
1.7995522025308177,-1.0105223700410746,-1.4466566317248821,Abyssinian
-1.4731527625174887,-1.7726952559384388,-0.759557633977459,Abyssinian
-1.6712603093674196,-0.09679732167761905,-1.1173629314577247,Persian
0.5898698443005809,0.6203488240008366,0.01186827556181933,wheaten
0.24472851295174422,-0.8542517716256387,-1.0271228167636506,Abyssinian
-1.251895978099258,1.3678003042712739,0.023069176207941085,leonberger
0.4081871301374338,-0.32668936416877287,-0.4008944155049583,wheaten
-1.6391968068594192,0.1274954937359569,1.30766232419605,leonberger
0.26633253221605757,1.513296077775489,0.6537832193482752,leonberger
-0.08805231916578972,-1.0585721245424897,0.09953199648086514,Persian
1.2061043838211267,0.3062144356630881,-0.3248698922804694,leonberger
-2.1511778811477766,-0.18936208990504338,0.4262984699902564,Abyssinian
1.2965586198805794,0.5930704485841279,-0.553033422510293,wheaten
0.07701441734202649,0.5793486106830075,-0.12914664527384842,leonberger
-0.9281078158695093,1.2247709415550532,0.4581541399553017,Persian
0.674585969023955,0.3547833033974548,-0.23308193680976913,Persian
-1.0215770651457206,0.6726970550112731,-0.3263429628703024,Persian
-3.283974179430359,-0.7824313572692772,-0.10176952747517512,wheaten
-0.21373981144535958,0.7014329158979828,0.3804553571753525,wheaten
0.34752762580301255,-0.1604442990742535,1.1160981544242043,leonberger
-0.7883957007525753,-1.7986586535061213,-1.3260751973748934,Abyssinian
-0.2555916303403871,0.717740799197035,-0.11869779476829737,wheaten
-0.38922520016802725,0.8456009339939697,0.020349032005288686,wheaten
-1.1372537928274014,-0.2743505923442559,0.061348061455238814,Persian
-1.7941171725780862,-0.044960112875098844,0.09654514644681912,wheaten
-1.02571786884602,1.0931412466822616,-0.3491628977603304,Abyssinian
-1.1230932230484647,0.3943955862447718,1.1136466234659832,Abyssinian
-1.254237331168824,-0.12213877191677677,0.7209587454780444,Abyssinian
-2.600655577819929,-0.18500329885636838,-0.28358263045194776,Abyssinian
-2.002153970973813,0.5734929276729265,0.3406767262338044,leonberger
1.3531410608174468,-0.18460791295378023,0.023893873689143825,wheaten
-0.5957849052541714,-0.007924429797344782,-0.6473034902214062,Persian
-0.1355502772300597,0.7936954535955388,0.28986667705744845,wheaten
0.8162642969498639,0.4867959815734242,-0.1823585735318648,leonberger
0.4393903707150392,0.8486877575471657,-1.5755526963654505,Persian
-0.693700272490874,-0.9966703626674807,0.40791000611353934,wheaten
1.0636743438162424,1.3476408838242815,0.1982394337217589,leonberger
0.5318188914727489,0.17455193043076256,2.4993651870776064,Abyssinian
-0.41728516484921674,-0.4955717985301272,0.6845488852337984,Abyssinian
-2.120408954941901,-0.46242584594119324,1.2911917003946807,Persian
-0.32238660948234227,-0.5694030115193919,1.2355588528764496,Persian
0.7086634192030683,0.3663077757859756,-0.13536124848438086,Persian
-0.9569559271528612,-0.281663744770941,-0.5716737025595727,wheaten
0.1398646808909896,-1.941050165240474,0.35365612669234525,Abyssinian
0.36890183119547243,-0.20360337021354052,-2.0262539176314225,leonberger
-1.1394551247136517,0.45372976348912064,0.2054079832074035,Persian
-0.5982998647974426,0.3350145536588221,1.7077649873902545,leonberger
1.203557540178679,-1.3978316846827117,2.8421594422349203,Abyssinian
0.1465624113971086,-0.09729285171946678,-0.12842926052106932,wheaten
0.7776847168488755,-0.9804425496018472,0.13443244671450222,Abyssinian
-0.7211708351693169,2.4156122580928714,-0.9842157091844976,leonberger
-0.42216804421158044,1.1462161658248304,0.2509561900016531,Persian
-0.9026234055700069,2.6968940214022763,-1.3230647498012449,leonberger
-2.1980912292682224,0.8316390831914211,-0.4172166062280326,wheaten
-0.605271250464522,0.3825807247165377,0.5103562760785002,wheaten
-0.9326687120328551,0.007625972832886799,1.667067290607791,wheaten
-1.4519357211952464,0.2729875288618284,0.662864693553297,Persian
-0.544520958579296,0.963550255722787,0.7885912449651918,Abyssinian
1.2718434897229274,0.7342078546483554,0.13968405975999604,leonberger
1.163853867437849,-1.5776177335458554,0.27374385506354315,wheaten
0.11026577708776472,1.0675162374710674,-1.6455058082546017,leonberger
-0.15423996419005323,-0.14632032574218484,1.131625178631169,Abyssinian
0.08964223351207745,-0.1391944872147108,-0.28416265787411615,leonberger
0.34735118690071565,0.8714966677033613,0.9059946854719153,wheaten
0.1639568764206041,0.028975265729059386,-0.530895406008641,Abyssinian
0.9177467765421339,-0.39639879128241035,-0.4578574097359609,leonberger
0.9501246135726512,0.5919510350056888,-0.7473930072953799,wheaten
-0.27708594322320623,1.6712950245266447,-1.1614702698611186,leonberger
0.8997142094871071,1.5889264453520915,1.3015221253051368,leonberger
0.2338466357649618,-0.5151051411793833,0.19302442814656767,Persian
1.968953607074399,-1.0654242967617684,0.025373949200993298,Abyssinian
-0.4775645795967549,0.32815325452208816,-0.2427116579673542,Persian
-1.0346806131208668,-0.11851620501995397,0.8042317037821297,leonberger
0.8272159413814739,0.2645420447546807,0.11196951009206588,leonberger
-1.3690024894409751,1.1285754445118932,-1.5532886249061917,wheaten
1.7703127171863715,-0.10779982633395149,-0.7208934545861221,Abyssinian
0.09985896104474207,0.7172239712698975,-2.307547928793042,leonberger
-0.7452884864876426,0.8421205901116026,-0.9337185959455677,Persian
0.499426321589584,-0.2871215571997341,0.01128934787374158,leonberger
-0.3507213002379827,-1.0278073760691078,1.2512760954714977,Abyssinian
-0.5191120047297298,-2.0535903203079,0.42946037238507245,wheaten
1.782995006480067,-0.6969452089234562,-0.06385397010722206,wheaten
-0.8223671453984063,-0.1657506960458208,0.5879133504910233,Abyssinian
-0.16502499828859654,1.8414838831693647,-1.0132126444296583,Persian
-0.8816006910148293,0.11130429649448557,-0.33728819253764525,leonberger
0.4862195224322984,0.8145373211455023,1.2511030441590552,wheaten
1.4487598981695364,-0.7096986413668689,-0.24748692907984624,wheaten
0.31407134639636064,0.1746494913595016,-0.12984948702944696,Persian
-1.2001405111237953,-0.24808929904413937,0.9563942454546018,wheaten
0.37331109435912524,1.413518461375296,0.13680207141733727,Persian
-0.2683294491465336,0.6725241841771441,0.10626648990857487,leonberger
-0.3073080841301294,1.2519529081890783,0.16263133272633346,leonberger
-0.12494480219212492,-1.0349101429943741,-1.9748743182679966,Abyssinian
-0.10812237039704381,0.1465440290223811,1.8309987189865322,wheaten
-0.08291760172993888,-0.8719336465938992,0.12157344398885035,wheaten
0.7060019620634839,0.9129370992282902,0.3860765740740214,leonberger
0.8802080347302649,0.48462701395347313,-0.25671982265210697,Persian
0.3375513921772345,1.148558279215565,-0.0875611863356498,leonberger
-0.7843266124127736,1.8994639581465103,0.19585222528488272,leonberger
-1.848972294512635,-2.643465746045573,-0.873413520759482,Persian
0.7170122783552949,0.9003507510683942,1.42725217219565,Abyssinian
1.2228560376076762,-0.8515674101688282,-1.7592910909471122,Abyssinian
0.5362623033953638,0.2228954049716626,-2.0771574384834683,Persian
-1.1077081412355076,0.032960010865943884,0.046665913121625775,Abyssinian
-1.5585131442611966,1.4190249535570039,-0.6919749027364549,wheaten
1.4438685148230042,-1.6267466088044868,0.03227682349148461,Abyssinian
-0.18241137338242705,-0.4165655819785442,-0.5760931548077007,Abyssinian
-0.988718291864666,0.13742083317727116,0.6124514201605903,wheaten
-0.8440280357549524,0.6157094376363089,1.7720571405312824,leonberger
-0.04816847419165365,-1.9006844338873796,-0.32395864721704287,Abyssinian
-0.8394437889221984,-0.2440821412678716,-1.0061769281225077,Abyssinian
0.2436880522092975,1.8430942877600214,-0.3602437261246716,leonberger
0.5359764554597318,0.4557498386257901,0.31081683503630164,wheaten
2.134682023580848,0.454393472172468,-0.23039736790526696,leonberger
0.2413758272491302,-0.5712917392570325,-1.2540466626403517,leonberger
-1.598386910078911,0.49569432040137285,-0.6777256766295935,Persian
0.45444384863564985,0.7922817247314861,0.8040719898492232,wheaten
0.25249820346857055,0.7528398841021353,-1.1816129703509555,Persian
0.5683609503133789,1.120003825666968,-2.2479728968445136,Persian
0.6245182701793816,-0.5297786063644989,0.03833650035164342,wheaten
-0.2729273277847626,-0.4618879194309036,-0.030167489922962653,wheaten
-0.014654573197852058,0.09302735365831169,1.3143591057999948,Abyssinian
-1.7729444807447978,0.4634693365216199,0.14019356756308968,Persian
0.3475070040480941,-0.33013984138854685,0.8166110765972199,Abyssinian
-0.8368231944795251,-0.7963424886574122,-1.2682697442946373,Abyssinian
1.0859555279668576,0.39115367381322413,-0.07501554250146589,leonberger
1.4989542182077342,-1.8771720277375887,-0.2491602136049517,leonberger
0.7266527719533067,-0.5035152232743635,0.6780377577793532,Persian
1.0222084444443509,0.6773324318574215,0.4280078736523729,Persian
-0.7901517107583577,-0.8391062185597088,-0.34715318542479645,Abyssinian
0.39238448232210643,-0.20207753574806625,1.9333790956627532,Abyssinian
-1.1595622909954548,0.2968635862956244,0.00025366317208779974,Abyssinian
1.260464545355058,-0.7780752182679961,0.2123341484241785,wheaten
1.4115176716429751,0.34284614012174286,-0.07350351391373396,leonberger
0.4937943935975848,-1.1105866411180076,-0.5687331793846601,Abyssinian
0.8957676325204492,-0.7008820273349929,0.09026760079953286,wheaten
-2.19557113220451,-0.4550711401128106,0.5369248431705667,Persian
-0.7053246951959772,0.2627473569301447,-1.237945503648118,Persian
1.5217722097247226,0.7610161015433192,0.9455423543642165,Abyssinian
1.0458980591727614,-0.928274641933854,-0.8604807478491426,wheaten
-0.8222220040354954,0.04069900483213844,1.1585241518387088,Persian
-0.11862746900179728,0.7672080673291019,-0.2291539319010084,wheaten
-1.470807340008675,0.4138420876798103,1.2995814330045528,Abyssinian
0.6118035563946825,1.8148268716710196,0.7781460093441991,Persian
-0.5024220628626047,-0.06589946476194067,-0.6018900957287293,Persian
0.6523697554000732,-0.583694872330303,0.2927778296938428,wheaten
0.5164344862941828,2.28515743578872,-0.9208551344808807,leonberger
1.1863960893292615,0.41027805987408233,0.8222466602337679,Persian
-1.8337598614454893,0.3623500464711435,0.5115058834655765,Persian
1.1313760836896714,0.36622469624654513,0.7500118788491877,leonberger
1.142832673886721,-1.7091317949216334,-2.3499042972159807,Abyssinian
-1.3805289661546774,-0.12882798774678325,-0.2969140412364549,Persian
-1.2774405227470176,1.0184528493754386,-1.2586283814049564,Persian
-0.6933581088442301,2.0622816014719634,0.15681716284557623,leonberger
-1.0292948102742767,0.24468731735276686,-0.7558481480271145,wheaten
-0.7984285521533901,1.8482411132776482,-0.6346857012633255,leonberger
1.0347427847182846,1.6548473806869588,-0.33021853570058396,leonberger
-0.449152968356529,1.7495690833683295,0.11457560766470845,Persian
-1.2532356033730818,0.8969652875563103,0.6355014933101244,wheaten
2.178648443656603,-0.886787942462983,0.9387587063461533,wheaten
0.7084356905321976,3.298701623678486,-1.5837786232550637,leonberger
0.6987043401649315,-0.20744485107326224,1.5267392252453569,wheaten
-0.33279942415469005,-0.12337142301212128,-1.0134059981176866,Persian
-0.47302514556793734,-1.851763692935341,1.3799917653148115,Abyssinian
0.20039788165451206,0.8333861945360108,0.9478145909217915,leonberger
1.1997865554590355,1.72114163568452,0.6261664137004229,wheaten
-1.0738349926249313,0.5361555011664577,-0.7451640130087963,Persian
-2.1194374617667426,-1.8341880859994306,-0.5402648494161978,Persian
0.3290547712671105,-1.4273540585536364,0.0036348316044102487,Abyssinian
0.08727066770402964,0.6294517059068718,0.6809591224931216,Persian
-1.0049529777869304,0.037426139236530716,-0.0077101943008078145,Persian
0.7080901513516037,-0.07976056663969497,-1.0179702511945918,Persian
0.09535612328787785,0.9004058806905558,0.7241437143520607,wheaten
-1.0988553298615185,-0.9990214494824089,1.0690111589216187,leonberger
0.3200031263574375,0.21615654316567032,0.028375639599617506,Persian
-1.2789434109144622,0.5618194551782613,2.3586072699717806,Persian
-0.8553196697137333,-0.23840969406014406,0.5274406534252766,wheaten
-0.12572227837729325,-1.1839089157063116,0.25172978189704814,Abyssinian
1.3949675911051052,-0.7954430540441956,-0.366887127485421,wheaten
-0.9208425959386336,-0.3254119469757136,-0.24623369313136736,wheaten
0.7594521948469264,-1.101310640674154,-0.22829479090673468,Abyssinian
-0.6602701240620235,1.296728436677397,0.37521148871816346,Persian
0.14971416263262022,-1.6337229694432231,-2.7079664208831566,Abyssinian
-1.5110051860404725,0.926516770586384,-0.08407438644225114,Persian
-1.7987803707679104,-0.3642561312384164,0.02220915794104367,Persian
0.590199485772853,-1.1238848105572643,-0.738883536315306,Abyssinian
0.5260062860202467,0.5301398153171,2.1324447071471577,leonberger
-0.10691890934640043,0.4138561362946986,0.5215187243165419,wheaten
0.2548883016182749,0.5955120564860729,0.1641453793653419,Persian
-1.419259629633158,0.9763269932111783,-0.9976752297003892,Persian
-1.7188212450404379,0.860466180944656,0.8840997111132366,Persian
-0.007180746461597375,-0.07405400130434589,-0.023896048597075083,leonberger
1.0606498645056903,-0.031093594565946073,-1.2576314711874277,Abyssinian
0.8496149027840498,-0.027645481240219243,-0.28963517131264266,Persian
0.8314854255239039,0.4070417186048188,0.6470499168355097,leonberger
1.3378165231153625,-0.7628435544774058,1.606789024494999,Persian
0.8400249428790624,2.643360360915108,-1.0821043180560848,leonberger
-0.6002860770519949,0.03385793201517293,-1.2588143497168438,Persian
0.3020501810662178,0.3691280544793779,0.2601881756921432,wheaten
1.3052893306818232,-0.12326231626104293,-0.4383088799590359,leonberger
0.4283608871804667,-0.20305044411693682,0.2488227246061119,wheaten
0.47207302533715745,0.730623529213916,0.631922799248853,Abyssinian
0.7351753688074922,1.509820817056699,-0.019957292950237297,wheaten
-1.5639494561215985,-1.0003338973005338,0.7140488999327228,wheaten
-1.9674822594082724,-1.9078724552380408,-0.20165974598839292,Persian
-0.36337942778065074,-1.2051895749873276,1.147204228265582,wheaten
1.1753853580854394,0.47573546536566574,-0.4001443329515528,wheaten
0.371319882292713,-0.201839878655346,-0.7395485048324334,wheaten
-0.7369335322872181,1.5335362623304203,0.6500490632923602,Abyssinian
0.715127833690392,0.12286252537575135,-0.08863566964372399,wheaten
-0.5964953976663596,0.5584872387414731,-1.1396533057272669,wheaten
0.5712455302756742,0.6889886463621416,0.817602229371921,leonberger
0.6500528690177089,1.4302836057667176,0.9471895132271574,leonberger
0.17417233347279132,0.3173434324888145,-0.3605829666360738,wheaten
-0.33213653155930684,-1.7648174393894116,0.18180740243557014,Abyssinian
-1.202566056658849,0.6499550635235505,-1.461653003333608,Persian
2.320293696520147,-0.7041723921274811,-0.44183734585187573,wheaten
-0.9165703978213149,-0.2637624753781683,-1.1353368694595638,wheaten
0.43734112006004544,-0.3626723480221831,-0.4896420954335199,Abyssinian
-1.502170106897238,1.1086636143344493,-1.2585744748588894,Persian
-0.6511605786330649,0.36655276364491246,-0.439532968130524,leonberger
-0.8276924123900254,0.29512513188867323,-1.7713670591110668,leonberger
-0.04774957705469038,0.657453362780406,-1.1044404799988363,leonberger
-1.2375423692127085,-0.6341400008359308,1.1102015798418123,Abyssinian
0.9925961167125532,1.0875400083797668,0.41356596820139807,wheaten
1.5931597939111797,-0.8681593538655651,1.013651076588068,Abyssinian
-0.1490036712140637,0.6374483585082557,-0.5345911496287298,leonberger
0.03505735666487072,-1.1963984759392459,-0.44176423874696913,Persian
-1.1872470755660829,0.8117092450873202,-0.5583406430392807,Persian
-0.39776614551663164,0.009252484646757507,-0.01245659383562128,wheaten
-0.16485342895013103,0.4393386542660907,0.16132624549034233,Persian
-1.0854428884436655,-1.0488031434590528,-0.17706865898485255,Persian
0.7794176405354846,1.1487829105468574,-0.6216274961918727,Persian
-2.227869217941508,1.026832723867037,-0.28294305303311723,Persian
2.0846869639533514,-1.1692179121712796,-1.8570959221236933,Persian
0.9171149088069477,-0.30585874104018773,-1.3128002830427428,Abyssinian
-0.36460213485282494,0.8309336180014049,-0.1563648920671905,leonberger
1.3673791587789497,-0.4847930075789062,0.8635957556454712,wheaten
-0.21313849637324372,0.9344677391992765,-0.4872493984029039,leonberger
-0.794001112909274,-0.3844308582819949,1.2891233069968382,Abyssinian
0.9337552625731667,-0.406300789263071,-2.6017864396791492,Abyssinian
-0.19564910424439785,-0.379878741961198,0.4010304236872709,Abyssinian
-0.5402254797918852,1.0071602944703593,-0.6456717068215296,wheaten
